message_id,num_links,num_words,has_offer,sender_score,all_caps,is_spam
1926,1,71,0,0.8949552968108258,0,0
1927,2,161,0,1.0,0,0
1928,2,153,1,0.8805496883352263,0,0
1929,0,37,0,0.7735114667315424,0,0
1930,1,56,0,0.7571932036887766,0,0
1931,6,118,1,0.7728058350188336,0,1
1932,1,54,0,0.4992427942417858,0,0
1933,1,145,0,0.8170064599709576,0,0
1934,1,36,0,0.4378825002435878,0,0
1935,1,129,0,0.7883757162445905,0,0
1936,1,107,0,0.6056764539821637,0,0
1937,3,29,0,0.8731476173554544,0,0
1938,1,70,1,0.7761354681702779,0,0
1939,1,131,0,0.6298397792935624,0,0
1940,0,100,0,0.4978936308479588,0,0
1941,3,71,0,0.9952385675127408,0,0
1942,0,83,0,0.6827272515237816,0,0
1943,0,52,0,1.0,0,0
1944,2,116,0,0.4537836029029443,1,0
1945,1,36,0,0.6494131557876288,0,0
1946,3,143,0,0.2498631234541409,0,1
1947,1,196,1,0.8512488086031624,0,0
1948,0,127,0,0.867636132966925,0,0
1949,5,146,1,0.5789799133439327,0,1
1950,1,26,0,0.5691261049255929,0,0
1951,2,131,0,0.6223139864315923,0,0
1952,2,146,0,0.6520234595923822,0,0
1953,0,29,0,0.5881002112510688,0,0
1954,0,50,0,0.9161836354887968,0,0
1955,1,44,1,0.6062299752893743,0,0
1956,3,84,0,0.3207360052510788,0,0
1957,1,190,0,0.6490279694074459,0,0
1958,2,150,0,0.5975170316753823,0,0
1959,0,74,0,0.4384386859708492,0,0
1960,2,67,1,0.7378199606320326,1,1
1961,0,84,0,0.3147896965263463,0,0
1962,1,132,0,0.7761750191301101,1,0
1963,0,134,0,0.6933891602807422,0,0
1964,1,79,1,0.5873302204709435,0,0
1965,1,33,0,0.4708167624333532,0,0
1966,0,106,0,0.4073254002140044,1,0
1967,1,100,1,0.8763404890243495,0,0
1968,1,33,1,0.6401050353485678,0,0
1969,1,156,1,0.3642579734109947,0,1
1970,2,104,1,0.6976425808457055,0,0
1971,1,192,0,0.6453622895562782,0,0
1972,3,21,0,0.982594652931811,0,0
1973,1,179,0,0.617610204451272,0,0
1974,0,27,1,0.89588040116372,0,0
1975,2,55,1,0.6562449167509754,1,0
1976,3,184,0,0.4636744448125419,0,0
1977,2,34,0,0.7943091650829117,0,0
1978,1,53,0,0.9435224767980536,0,0
1979,1,168,1,0.8813778431915953,0,0
1980,2,28,0,0.7627924343839599,0,0
1981,2,59,0,0.8994573247038543,0,0
1982,2,45,0,0.734065045685296,0,0
1983,2,169,0,0.7163845479959461,0,0
1984,2,160,1,0.4054778891272103,0,0
1985,6,44,0,0.7424620368166854,0,0
1986,0,134,1,1.0,0,0
1987,2,110,0,0.372796487473764,0,0
1988,2,162,0,0.4375657114117637,0,0
1989,0,64,1,0.6345834005727937,0,0
1990,2,40,1,0.4288554768157882,0,0
1991,1,108,1,0.8368560425137128,1,1
1992,1,59,0,0.3544915186263275,0,0
1993,4,194,1,0.8361192845553562,0,1
1994,3,105,1,0.9008683093877636,0,1
1995,1,80,0,0.8313804946082745,0,0
1996,0,33,0,0.7040870123600258,0,0
1997,0,107,0,0.8068542037885826,0,0
1998,0,86,1,0.4689397654426916,0,0
1999,2,95,0,0.7519423745435391,1,0
2000,2,194,0,0.5763210980615023,0,0
2001,5,163,0,0.8781543440603943,0,0
2002,1,90,0,0.8420458221780354,0,0
2003,0,37,1,0.5379232276999878,0,0
2004,1,192,1,0.7703317478550953,0,0
2005,2,42,1,0.7786231753117214,0,0
2006,1,45,1,0.6051852899042824,0,0
2007,3,149,0,0.7044910855727595,0,0
2008,2,169,1,0.8023079834643233,0,0
2009,1,134,0,0.6086584171640839,0,0
2010,3,185,1,0.5228284474746846,0,0
2011,0,189,0,0.7455686722288478,0,0
2012,0,175,0,0.996678017053272,0,0
2013,1,82,0,0.6694846244118362,1,0
2014,4,36,1,0.6295646939059046,0,1
2015,2,131,0,0.5414780408945058,0,0
2016,0,134,0,0.930015016402946,0,0
2017,1,21,0,0.875037891059326,0,0
2018,1,118,0,0.6707561533604789,0,0
2019,2,98,1,0.5425245908485758,0,0
2020,3,127,0,0.540672848768611,0,0
2021,3,135,0,0.5289141935120427,0,0
2022,3,128,0,0.6013467837096007,0,0
2023,1,197,0,0.5878461987540283,0,0
2024,1,162,0,0.5523827042630788,0,0
2025,1,165,0,0.9230254409135618,0,0
2026,0,96,0,1.0,1,0
2027,2,57,1,0.4821356913567123,0,0
2028,1,155,0,0.5857298986506017,0,0
2029,3,99,0,0.5104187372974742,0,0
2030,2,167,0,0.7636969454508044,0,0
2031,1,45,0,0.6320403278726012,0,0
2032,1,182,0,0.4938753573785341,0,0
2033,2,140,0,1.0,0,0
2034,0,100,1,0.7975402299171074,0,0
2035,3,173,0,0.5041105517791562,1,1
2036,1,37,0,1.0,0,0
2037,0,191,0,0.4706295620152532,0,0
2038,0,154,1,0.8228903071817181,0,0
2039,1,54,0,1.0,0,0
2040,0,31,1,0.6737614265854818,0,0
2041,2,140,1,0.6423423039980459,0,0
2042,1,132,0,0.7335193046837702,0,0
2043,0,63,1,1.0,0,0
2044,0,60,1,0.995244653634008,0,0
2045,1,73,0,0.6113224499370108,0,0
2046,0,148,0,0.7609065731183907,0,0
2047,2,44,1,0.8845824398215195,0,0
2048,1,99,0,0.614203003490754,0,0
2049,2,141,0,0.4736814221374055,0,0
2050,1,34,1,0.9168696996112772,0,0
2051,0,94,1,0.801952216571843,0,0
2052,1,120,0,0.7637729606780495,0,0
2053,6,150,0,0.9213732489819332,0,0
2054,2,192,1,0.4709431746318715,0,0
2055,1,139,1,0.6536576980612185,1,0
2056,2,64,1,1.0,0,0
2057,3,198,0,0.8135300173783235,0,0
2058,1,189,0,0.8256026779832006,0,0
2059,3,186,0,0.7211684850383261,0,0
2060,0,39,0,0.3317745133074648,0,0
2061,2,165,1,0.5364008815994541,0,0
2062,0,135,0,0.88269076113466,0,0
2063,3,186,0,0.5916346509780541,0,0
2064,2,118,0,0.6660137096861154,0,0
2065,4,48,0,0.7582788936319823,0,0
2066,1,39,0,0.5046212400039685,0,0
2067,3,189,0,0.4435110152167427,0,0
2068,0,98,0,0.6974856524801379,0,0
2069,2,115,0,0.6258434608089802,0,0
2070,1,31,0,0.7455614792195705,0,0
2071,1,75,0,0.4136384889533469,0,0
2072,0,134,0,0.5930567649514041,0,0
2073,1,31,1,0.8377863852720611,0,0
2074,0,72,0,1.0,1,0
2075,0,117,0,0.7238622776896346,0,0
2076,2,27,0,0.834168469684765,0,0
2077,0,77,1,0.7975170231481657,0,0
2078,0,43,0,0.7586917381828636,1,0
2079,3,128,0,0.836405726554777,0,0
2080,2,80,1,0.508228816415486,0,0
2081,1,148,1,0.6285667740022535,0,0
2082,4,108,1,0.7499793228354479,0,1
2083,2,97,1,0.5067254869819487,0,0
2084,3,89,0,0.7866656195781745,0,0
2085,2,192,0,0.3167121408112963,0,0
2086,1,156,0,0.8624352918314147,0,0
2087,2,131,1,0.6699180022699264,0,0
2088,3,148,0,0.8388221649639418,1,0
2089,2,171,1,0.8993824960186071,0,0
2090,1,79,0,0.9819413979868192,0,0
2091,2,195,0,0.7537368662688475,0,0
2092,2,186,0,0.3533516527610065,0,0
2093,1,37,1,0.347732281566888,1,1
2094,1,124,0,0.4470645305754608,0,0
2095,0,111,1,0.8440487719899699,0,0
2096,1,71,0,0.4182725871995156,0,0
2097,0,21,0,0.6531579578524307,0,0
2098,2,120,0,0.6155607036339775,0,0
2099,2,183,1,0.7721717191957962,0,0
2100,2,67,0,0.8430485464909061,0,0
2101,0,136,0,0.7189835024472087,0,0
2102,2,107,1,0.8603511947501528,0,0
2103,2,54,0,0.4798721310307171,0,0
2104,3,100,0,0.904160393283121,0,0
2105,3,113,0,0.7262874547956224,0,0
2106,3,134,0,0.8519243507599918,0,0
2107,2,91,0,0.5965622415594956,0,0
2108,2,189,0,0.2898460700118315,0,0
2109,0,99,1,0.8331218553606365,0,0
2110,2,57,1,0.6713143862022051,0,0
2111,2,173,0,0.9403667101769078,0,0
2112,2,50,0,0.7843721411763966,0,0
2113,0,199,0,1.0,0,0
2114,0,27,0,0.9541769867701106,0,0
2115,2,54,0,0.6502908880289907,0,0
2116,1,53,1,0.3830240176421021,0,1
2117,2,157,0,0.5257192212843973,0,0
2118,2,187,0,0.5124802069775638,0,0
2119,4,127,1,0.5957958766135228,0,0
2120,0,71,1,0.6749332251478004,0,0
2121,1,159,0,0.7635534885923335,1,0
2122,0,124,0,0.9748268545961208,0,0
2123,0,174,0,0.5258399498369748,0,0
2124,0,166,1,0.4222982028908092,0,0
2125,1,76,1,0.8661986593225477,0,0
2126,2,73,0,0.9664543721773688,0,0
2127,0,34,0,0.6019067131242006,0,0
2128,1,129,0,0.9082254125335698,0,0
2129,3,184,0,0.8540531722529888,1,0
2130,1,165,0,0.3583240674715685,0,0
2131,3,63,1,0.5726703279673746,0,1
2132,3,110,0,0.6046489683494805,0,0
2133,2,121,1,1.0,0,0
2134,1,147,0,0.8017212212052724,0,0
2135,1,103,1,0.5993199770253756,0,0
2136,1,168,1,0.5605714939794489,0,0
2137,1,48,0,0.3860154491250954,0,0
2138,0,126,0,0.9132270597171208,0,0
2139,2,34,0,0.7791251050742973,1,0
2140,1,105,1,0.8238892467575651,0,0
2141,3,106,0,0.4428845757714845,1,0
2142,2,87,0,0.8471591760400642,0,0
2143,2,107,0,0.6523850443988145,0,0
2144,0,83,0,0.5545743965047116,0,0
2145,2,33,0,0.8026200159006394,0,0
2146,1,184,1,0.4599822031599118,0,0
2147,3,73,0,0.7358076509286817,0,0
2148,2,78,0,0.6469098675103668,1,0
2149,0,147,1,0.9145050693362516,1,1
2150,4,74,0,0.8783782876209701,0,0
2151,2,190,1,0.7181732214034607,0,0
2152,3,199,1,0.75618499848999,0,1
2153,0,58,1,0.8197209772037987,0,0
2154,1,96,1,0.6981798871969926,0,0
2155,2,166,0,0.5364601015453437,0,0
2156,2,183,1,0.6034175192565814,0,0
2157,1,199,1,0.4558846563248793,0,0
2158,1,63,0,0.8850816866660643,0,0
2159,1,65,0,0.7795806548656646,0,0
2160,2,116,0,0.6153848183088249,0,0
2161,3,187,0,0.5550277725495956,0,0
2162,3,99,1,0.7472643730992867,0,0
2163,1,166,1,0.4174038235981486,0,0
2164,1,63,0,0.4862645754731515,0,0
2165,1,113,1,0.6960826987893891,0,0
2166,3,167,0,1.0,0,0
2167,3,63,1,0.7904788186915607,0,1
2168,2,190,0,0.7370598395489285,0,0
2169,1,130,1,0.4658436457072529,0,0
2170,0,26,1,0.5133933271280199,0,0
2171,1,61,1,0.9712624434723692,0,0
2172,1,81,1,0.6076215512435329,1,1
2173,1,21,0,0.7141308632912848,0,0
2174,2,96,0,0.8183618650601884,0,0
2175,3,65,1,0.615990745874534,0,1
2176,3,57,0,0.5984609339415926,0,0
2177,1,114,1,0.3550440320742067,0,0
2178,2,148,0,0.4568387122678884,0,0
2179,1,194,0,0.8173642046314042,0,0
2180,2,126,0,0.6122922380499848,0,0
2181,0,160,0,0.8336994209677422,0,0
2182,1,79,0,0.3830421618589852,0,0
2183,0,74,1,0.8622651637969605,0,0
2184,1,126,0,0.6920690501639621,0,0
2185,1,50,0,0.4058673497318029,1,0
2186,1,116,1,0.9258381300908602,0,0
2187,0,161,0,0.4186679641301228,0,0
2188,2,105,0,0.9154602554959168,0,0
2189,1,152,1,0.6935370043039384,0,0
2190,3,138,1,0.5212667875288651,1,1
2191,0,184,0,1.0,1,0
2192,1,115,0,0.7810459234601522,0,0
2193,4,22,1,0.9429465114342526,0,1
2194,1,158,0,0.7865184256059649,0,0
2195,0,61,1,0.6567112214111837,0,0
2196,1,185,1,0.5258514091083415,1,1
2197,1,171,1,0.6637600867941936,0,0
2198,2,156,1,0.7326839802051756,0,0
2199,2,160,0,0.8633230587272575,0,0
2200,3,105,0,0.6213717704296428,0,0
2201,3,165,0,0.8027088697995189,0,0
2202,2,29,0,1.0,1,0
2203,1,159,0,0.731641565480071,0,0
2204,3,66,0,0.3081866898477556,0,1
2205,1,102,0,0.7097008378994173,0,0
2206,1,136,0,0.6810606551391843,0,0
2207,1,29,0,0.6747305059893758,0,0
2208,1,148,0,0.3808664174911887,0,0
2209,1,90,0,0.7552935116296075,0,0
2210,0,138,1,0.5936220469155504,0,0
2211,3,138,1,0.6788937818610555,0,1
2212,3,158,1,0.8896007563452928,1,1
2213,3,146,1,0.5376948911798302,0,1
2214,2,23,0,0.6795211514085473,0,0
2215,1,105,1,0.6595476705687812,0,0
2216,1,29,1,0.666845527565926,0,0
2217,1,152,0,0.6112517846277601,1,0
2218,2,143,1,0.6220133210221721,0,0
2219,0,95,0,1.0,0,0
2220,0,177,0,0.6154255091778682,0,0
2221,2,76,0,0.7541438379243425,0,0
2222,0,180,1,0.7209917068714246,0,0
2223,4,184,0,0.7145699410680655,0,0
2224,0,101,0,0.7960474137034219,0,0
2225,0,42,0,0.5734081785988572,0,0
2226,1,89,1,0.980283367866744,0,0
2227,1,26,0,0.5159891408627348,0,0
2228,4,38,1,0.6670934989701476,0,1
2229,1,162,0,0.4626875102083704,0,0
2230,1,136,0,0.8794079410867295,0,0
2231,2,105,0,0.5157635274863934,0,0
2232,1,179,0,0.8511399861373647,0,0
2233,5,98,1,0.7529796107085795,0,1
2234,3,78,0,0.7352377714822719,0,0
2235,4,89,0,0.923248229380114,0,0
2236,2,25,0,0.5790979257385708,0,0
2237,1,95,0,0.9933989198187814,0,0
2238,1,151,1,0.6232050374706024,0,0
2239,2,138,0,0.7863419304992675,0,0
2240,1,89,0,0.6613246696121833,0,0
2241,2,134,1,0.8234476707030954,0,0
2242,2,120,1,0.4994573905759236,0,0
2243,1,161,0,0.7214229153226711,0,0
2244,1,130,0,0.7036438460827628,0,0
2245,1,102,0,0.7872133483532345,0,0
2246,3,26,0,0.7810945851666774,0,0
2247,1,80,1,0.5278858843071393,0,0
2248,2,127,0,0.9612440199002272,0,0
2249,3,91,0,0.6884922123695364,0,0
2250,1,175,1,0.8460997363400664,0,0
2251,0,118,0,0.4478236038095696,0,0
2252,3,72,1,0.6170670032610999,0,1
2253,2,102,0,0.9157220029101936,0,0
2254,1,191,0,1.0,0,0
2255,2,47,0,0.7848659594874624,1,0
2256,0,65,0,0.6823826706647775,0,0
2257,0,196,0,0.4875476019815558,0,0
2258,0,142,0,0.8594576798642446,0,0
2259,2,174,0,0.761304895000764,0,0
2260,0,186,0,0.229348661031213,0,0
2261,2,103,0,0.3534420684308104,0,0
2262,1,46,1,0.770053221962353,0,0
2263,1,54,0,0.5335618780209306,0,0
2264,3,66,1,0.4920859263435602,0,1
2265,1,71,1,0.6791901690608294,0,0
2266,1,88,1,0.7686407007550029,0,0
2267,0,60,1,0.9860874334398366,0,0
2268,4,69,0,0.5365165919657939,0,0
2269,0,64,0,0.7871617401034952,0,0
2270,4,39,0,0.4946782721591072,1,1
2271,1,139,0,0.6009692854970485,0,0
2272,2,55,0,0.7377784857632175,0,0
2273,1,110,0,0.6704704600423552,0,0
2274,1,89,0,0.4267666559380012,0,0
2275,1,171,1,0.8026911229157707,0,0
2276,1,183,0,0.8482478639575013,0,0
2277,1,152,0,1.0,0,0
2278,1,167,0,0.7443827477936241,0,0
2279,0,124,0,0.7347472758879382,0,0
2280,3,187,1,0.7606523267162643,0,1
2281,1,117,0,0.4271674576731282,1,0
2282,0,122,0,0.440870452973009,0,0
2283,3,143,1,0.6834779844585487,0,1
2284,1,197,0,0.2405970081742613,0,0
2285,2,93,1,0.4738561032766825,0,0
2286,1,182,0,0.6004851334408093,1,0
2287,2,83,0,0.9017623596243224,0,0
2288,1,184,0,0.7518704343169065,0,0
2289,2,64,1,0.3964145751082998,0,0
2290,4,57,1,0.691945279416615,0,1
2291,0,129,1,0.8166881704311726,0,0
2292,1,120,0,0.8428351918382617,0,0
2293,0,104,1,0.9091019462879846,0,0
2294,0,174,0,0.9396105427631324,0,0
2295,2,92,0,0.8139806770692155,0,0
2296,0,22,0,0.7974187575297398,0,0
2297,1,78,1,0.7465109085118842,0,0
2298,0,119,0,0.8684761303324733,0,0
2299,0,49,1,0.5424309040915261,1,1
2300,3,35,1,0.6591164770121116,0,1
2301,3,48,0,0.5601238911977596,0,1
2302,1,119,0,0.7867095868388206,0,0
2303,3,43,1,0.6482305682680038,0,1
2304,1,26,0,0.9026877913162504,0,0
2305,5,196,0,0.7104473449963759,0,0
2306,1,120,0,0.9127040504221262,1,0
2307,3,65,0,0.2777637871834699,0,1
2308,1,67,0,0.5560352146995154,0,0
2309,2,121,1,0.8876338368092798,0,0
2310,1,172,0,0.7040647499312144,0,0
2311,2,62,0,0.9111749962487548,0,0
2312,0,74,0,0.7501804985473333,0,0
2313,2,181,0,0.5132292456949159,0,0
2314,1,84,1,1.0,1,0
2315,1,175,0,0.5673103529564838,0,0
2316,2,60,0,0.5508718772806585,0,0
2317,1,176,0,0.8639378466355665,0,0
2318,2,179,1,0.5177198727155987,0,0
2319,0,53,0,0.4413582583725676,0,0
2320,0,78,1,0.5464682625909276,0,0
2321,2,199,1,0.8640329580839236,0,0
2322,1,82,1,1.0,0,0
2323,1,173,0,0.7009771299766504,0,0
2324,4,31,0,0.5551703044455266,1,0
2325,2,41,0,0.9469210341295932,0,0
2326,1,75,0,0.5769429790974341,0,0
2327,1,25,1,0.6111720638329532,0,0
2328,1,55,0,0.7833172205410626,0,0
2329,2,145,0,0.9282201629015268,0,0
2330,1,78,1,0.7141039506636706,0,0
2331,3,87,0,0.6290568184803981,0,0
2332,0,71,0,1.0,0,0
2333,0,139,1,0.565861608287152,0,0
2334,4,96,0,0.5880533624529475,0,0
2335,2,99,1,0.6223360253973111,0,0
2336,2,126,0,0.8102278717523512,0,0
2337,1,198,0,0.6065766725568983,0,0
2338,3,109,0,0.8634513104230616,0,0
2339,3,116,0,0.6896400211019492,1,0
2340,2,87,0,0.6361880282074603,0,0
2341,0,173,0,0.5876013768927266,0,0
2342,0,92,0,0.6949735952419837,0,0
2343,0,60,0,0.7894237739054248,0,0
2344,1,152,1,0.6929734150795082,1,1
2345,0,185,1,0.7465038027104911,0,0
2346,2,135,0,0.5449677418765538,1,0
2347,0,112,0,0.5568030704248017,0,0
2348,4,121,1,0.699047152790009,0,1
2349,0,123,0,0.7239159623408113,0,0
2350,0,111,0,0.7095558052259052,0,0
2351,0,38,1,0.5819367942851936,0,0
2352,2,137,0,0.7145757671185148,0,0
2353,0,84,0,0.7050827940735547,0,0
2354,2,88,0,0.6757680410207124,0,0
2355,1,72,1,0.5695598952241012,0,0
2356,2,166,0,0.8038502704986433,0,0
2357,1,85,0,0.6976319601399943,0,0
2358,2,195,0,0.549949428405106,0,0
2359,3,85,0,0.6750033828468764,1,1
2360,0,37,0,0.583448810290301,0,0
2361,3,99,0,0.7006312344865797,0,0
2362,3,58,1,0.9856525069613028,1,1
2363,2,146,1,0.7295741641639016,0,0
2364,1,70,1,0.740295060680108,0,0
2365,1,146,0,0.9848648024195924,0,0
2366,3,170,0,0.754214368430007,1,1
2367,2,180,0,0.7867464783132647,0,0
2368,1,117,0,0.7288660684047068,0,0
2369,2,173,1,0.6230529161284669,0,0
2370,0,164,0,0.7896175917155762,0,0
2371,0,97,1,1.0,1,0
2372,3,190,0,0.4358311476048183,0,0
2373,1,67,0,0.6085588935273079,0,0
2374,2,101,0,0.5294003924942439,0,0
2375,1,167,0,0.5517466000005486,1,0
2376,1,182,0,0.9446873820731287,0,0
2377,1,52,0,0.6683531408232767,0,0
2378,4,100,0,0.8445933635414131,0,0
2379,0,118,0,0.5665937109430227,0,0
2380,1,21,0,0.5710307020361097,0,0
2381,3,181,0,0.4964623998436837,0,0
2382,0,95,1,0.9890085476900372,0,0
2383,1,109,0,0.8550219437834766,0,0
2384,1,145,0,0.4898980328021955,0,0
2385,0,179,0,0.928453620959878,0,0
2386,3,40,0,0.6480999937526604,0,0
2387,0,24,1,0.7906435925043585,1,1
2388,2,47,1,0.7094023277099701,0,0
2389,0,106,0,0.4126756352346926,0,0
2390,2,67,0,0.5344513440098705,1,0
2391,1,115,0,0.970788822108094,0,0
2392,3,118,0,0.8878599582057359,0,0
2393,3,89,0,0.4956681665094193,0,0
2394,2,102,1,0.7415968445773242,0,0
2395,3,187,0,0.6570705424996403,0,0
2396,2,25,0,0.9283908229600314,0,0
2397,1,161,0,0.6590246544903186,0,0
2398,0,138,1,0.5463670043257445,1,0
2399,2,144,1,0.8474177128730427,0,0
2400,0,86,0,0.9378209085259204,0,0
2401,1,158,0,0.7787082574313037,0,0
2402,0,186,0,0.8144204627630505,0,0
2403,0,188,1,0.4609648793656798,0,0
2404,4,43,0,0.4444164540099032,0,0
2405,2,190,1,0.4300004708865171,0,0
2406,0,128,0,0.9101586994691868,0,0
2407,3,114,1,0.6225534569322834,0,1
2408,0,173,0,0.8652600390259555,0,0
2409,1,48,0,0.5799489932463695,0,0
2410,2,21,0,0.6970913238785919,0,0
2411,2,49,0,0.5388630170178607,0,0
2412,1,130,1,0.6344860312657378,0,0
2413,4,93,0,0.3580839231988344,0,0
2414,1,95,0,0.6364706418516154,0,0
2415,2,137,1,0.6188110446185101,0,0
2416,3,38,1,0.361018397530969,0,1
2417,0,73,0,0.7849578189070497,0,0
2418,2,139,0,0.8148565828457264,0,0
2419,1,170,1,0.5675919791253579,1,1
2420,1,114,0,0.4589527017863714,0,0
2421,1,52,0,1.0,0,0
2422,1,85,0,0.7512325297211436,0,0
2423,2,158,0,0.2239963397130533,0,0
2424,2,109,0,0.6143345849222788,0,0
2425,1,165,1,0.5696810557226413,0,0
2426,2,84,1,0.55491081273759,0,0
2427,3,179,1,0.918437230391878,1,1
2428,2,151,1,0.7505908714530412,0,0
2429,2,105,1,0.8270616307025065,0,0
2430,3,55,0,0.6724187748799868,0,0
2431,1,133,1,0.8706703038584557,0,0
2432,1,180,0,0.625339320802234,0,0
2433,2,161,0,0.7465692439449809,1,0
2434,0,195,1,0.7974605469585179,1,1
2435,2,56,0,0.5754143961329952,0,0
2436,0,152,1,0.280679760277996,0,0
2437,1,69,1,0.3613592878773952,0,1
2438,0,88,0,1.0,0,0
2439,1,120,0,0.8302247713377962,0,0
2440,1,185,0,0.8396376189821247,0,0
2441,2,193,1,0.9842955793671604,0,0
2442,1,117,0,0.475018287696292,0,0
2443,2,162,0,0.5551391316549067,0,0
2444,1,56,0,0.4790415208000697,0,0
2445,2,46,1,1.0,0,0
2446,1,131,0,0.5004325910236528,0,0
2447,1,20,0,0.950849507607796,0,0
2448,1,176,0,0.5682188361413725,0,0
2449,2,144,0,0.7170598848025589,0,0
2450,2,154,0,0.9540629262779728,0,0
2451,0,48,1,0.7571985670542415,0,0
2452,1,178,1,0.6736699987989216,0,0
2453,0,57,0,1.0,0,0
2454,4,27,0,0.3332180014403824,0,0
2455,1,114,0,0.5111841891507632,1,0
2456,2,184,1,0.6380779774985691,0,0
2457,1,115,1,0.9088554865011051,0,0
2458,0,45,0,0.5992742619063108,0,0
2459,0,195,1,0.8935432706502806,0,0
2460,4,132,0,0.3555147625285376,0,0
2461,0,30,0,0.9296567450055194,0,0
2462,1,42,0,0.8787132249296914,0,0
2463,2,181,1,0.4850504224589753,0,0
2464,0,52,0,0.693101091636066,0,0
2465,0,149,0,0.6461182969287141,0,0
2466,3,132,0,0.7900328020230248,1,1
2467,1,80,0,0.9322349670780464,0,0
2468,0,151,0,0.563392852376088,0,0
2469,2,31,0,0.7738943980447315,0,0
2470,2,176,0,0.7491262026846638,0,0
2471,3,126,1,0.7249953953122333,0,1
2472,0,122,1,0.991068075752722,0,0
2473,0,189,0,0.732108590219449,0,0
2474,0,197,1,0.4570009166055768,0,0
2475,2,85,1,0.8475678972384978,0,0
2476,1,154,0,1.0,0,0
2477,1,144,0,0.7279996443619225,0,0
2478,1,76,0,0.9704105764311336,0,0
2479,1,65,0,0.6161335189608658,0,0
2480,1,41,1,0.782854405884363,0,0
2481,0,158,0,0.3874557462902953,0,0
2482,0,180,0,0.5780358125978677,0,0
2483,1,167,0,0.733732562407863,0,0
2484,3,24,0,0.8339456849876289,0,0
2485,0,87,0,0.7873265857032548,0,0
2486,0,33,0,0.9560642359716452,0,0
2487,1,150,1,0.394203793201721,0,0
2488,0,133,1,0.9939492864672062,0,1
2489,0,46,0,0.5572614432352667,0,0
2490,1,23,0,0.4542775963856833,0,0
2491,2,147,1,0.9073996154867529,0,0
2492,0,83,0,0.4775099713224295,0,0
2493,0,105,0,0.9827181561444482,0,0
2494,5,189,0,0.2635799148392908,0,1
2495,1,176,0,0.5488613004623686,0,0
2496,0,99,0,0.8754150312746278,0,0
2497,0,182,1,0.834465901301643,0,0
2498,3,38,0,0.1731659453033139,0,1
2499,0,135,0,0.5672495751205198,0,0
2500,2,113,0,0.3568476444197919,0,0
2501,1,88,1,0.7277012365248073,0,0
2502,1,50,0,0.7102334662792237,0,0
2503,1,190,1,0.6504605501116159,0,0
2504,2,114,0,0.6786574673832384,0,0
2505,1,168,0,0.4796948726672123,0,0
2506,0,129,1,0.5531974898235911,1,1
2507,2,181,1,0.9133387037643848,0,0
2508,1,55,1,0.6020624884982427,0,0
2509,1,60,0,0.5856994083401912,0,0
2510,3,181,1,0.9279596467638448,0,1
2511,2,172,0,0.4642200376736198,0,0
2512,2,84,0,0.995930072490008,1,0
2513,4,95,0,1.0,0,0
2514,3,143,0,0.4968940459874303,0,0
2515,0,41,0,0.8841313721590318,0,0
2516,2,140,0,0.2675982940136118,0,0
2517,1,41,1,0.7203474022814921,1,0
2518,1,145,0,0.4982864084624885,0,0
2519,1,192,0,0.8010601529730272,0,0
2520,3,88,1,0.7629719178444619,0,1
2521,0,29,0,0.6446640502207157,0,0
2522,1,30,0,0.4813925098576321,1,0
2523,4,175,0,0.8834593281554767,0,0
2524,1,24,0,0.6937388773821312,1,0
2525,2,31,0,0.5585171343333878,0,0
2526,2,63,1,0.5973414436225679,0,0
2527,1,128,0,0.6808836893147118,0,0
2528,1,112,1,0.6801420801810424,0,0
2529,4,109,1,0.7619803250683128,0,1
2530,2,48,0,0.8911673131362052,1,0
2531,2,55,1,0.909499126280511,0,0
2532,2,54,0,0.6547156754298428,0,0
2533,3,132,0,0.7850067140070054,0,0
2534,2,27,1,0.659872614037258,0,0
2535,1,35,0,0.9426958138549242,0,0
2536,2,62,0,0.6735192918116467,0,0
2537,1,88,0,0.7241936113522941,0,0
2538,2,163,1,0.6948420915522835,0,0
2539,2,75,0,0.792212623498927,0,0
2540,2,60,0,0.8262968461530049,0,0
2541,2,96,1,0.977011986741634,1,1
2542,2,27,0,0.9422865845290566,0,0
2543,1,73,0,0.7086479498285875,0,0
2544,0,109,0,0.6913882886583548,0,0
2545,2,139,0,0.6549989241767835,0,0
2546,0,152,0,0.9016380825906092,0,0
2547,0,28,0,0.7490634001766632,0,0
2548,2,90,0,1.0,0,0
2549,1,49,0,0.6872896999878847,0,0
2550,0,100,0,1.0,0,0
2551,0,127,0,1.0,0,0
2552,1,114,1,1.0,0,0
2553,1,84,1,0.6340832200038413,0,0
2554,3,49,0,0.6831379254394222,0,0
2555,2,66,0,0.6675813950920835,0,0
2556,1,114,0,0.9947157086885288,0,0
2557,1,107,1,0.6099641199321831,1,0
2558,4,178,0,0.5843339794769082,0,0
2559,2,94,1,0.8387619224981049,0,0
2560,1,125,0,0.4344486059114766,0,0
2561,1,99,0,0.8536343176327295,0,0
2562,1,156,1,0.4717564465058101,0,0
2563,0,80,0,0.6176633710668182,1,0
2564,3,116,0,0.9310847014783674,0,0
2565,2,25,0,0.5888482715950574,0,0
2566,0,64,0,0.7613085932244692,0,0
2567,5,84,0,0.9417353100330867,0,0
2568,0,56,1,0.472244330575492,0,0
2569,1,109,0,0.7346215244006066,0,0
